"Notes"	"Year"	"Year Code"	"Month"	"Month Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"2018"	"2018"	"Jun., 2018"	"2018/06"	"45-54 years"	"45-54"	"Female"	"F"	63	Not Applicable	Not Applicable
	"2018"	"2018"	"Jun., 2018"	"2018/06"	"45-54 years"	"45-54"	"Male"	"M"	220	Not Applicable	Not Applicable
	"2018"	"2018"	"Jun., 2018"	"2018/06"	"55-64 years"	"55-64"	"Female"	"F"	96	Not Applicable	Not Applicable
	"2018"	"2018"	"Jun., 2018"	"2018/06"	"55-64 years"	"55-64"	"Male"	"M"	310	Not Applicable	Not Applicable
	"2018"	"2018"	"Jun., 2018"	"2018/06"	"65-74 years"	"65-74"	"Female"	"F"	35	Not Applicable	Not Applicable
	"2018"	"2018"	"Jun., 2018"	"2018/06"	"65-74 years"	"65-74"	"Male"	"M"	151	Not Applicable	Not Applicable
	"2018"	"2018"	"Jul., 2018"	"2018/07"	"35-44 years"	"35-44"	"Female"	"F"	37	Not Applicable	Not Applicable
	"2018"	"2018"	"Jul., 2018"	"2018/07"	"35-44 years"	"35-44"	"Male"	"M"	86	Not Applicable	Not Applicable
	"2018"	"2018"	"Jul., 2018"	"2018/07"	"45-54 years"	"45-54"	"Female"	"F"	79	Not Applicable	Not Applicable
	"2018"	"2018"	"Jul., 2018"	"2018/07"	"45-54 years"	"45-54"	"Male"	"M"	208	Not Applicable	Not Applicable
	"2018"	"2018"	"Jul., 2018"	"2018/07"	"55-64 years"	"55-64"	"Female"	"F"	104	Not Applicable	Not Applicable
	"2018"	"2018"	"Jul., 2018"	"2018/07"	"55-64 years"	"55-64"	"Male"	"M"	310	Not Applicable	Not Applicable
	"2018"	"2018"	"Jul., 2018"	"2018/07"	"65-74 years"	"65-74"	"Female"	"F"	61	Not Applicable	Not Applicable
	"2018"	"2018"	"Jul., 2018"	"2018/07"	"65-74 years"	"65-74"	"Male"	"M"	154	Not Applicable	Not Applicable
	"2018"	"2018"	"Aug., 2018"	"2018/08"	"35-44 years"	"35-44"	"Female"	"F"	35	Not Applicable	Not Applicable
	"2018"	"2018"	"Aug., 2018"	"2018/08"	"35-44 years"	"35-44"	"Male"	"M"	102	Not Applicable	Not Applicable
	"2018"	"2018"	"Aug., 2018"	"2018/08"	"45-54 years"	"45-54"	"Female"	"F"	81	Not Applicable	Not Applicable
	"2018"	"2018"	"Aug., 2018"	"2018/08"	"45-54 years"	"45-54"	"Male"	"M"	196	Not Applicable	Not Applicable
	"2018"	"2018"	"Aug., 2018"	"2018/08"	"55-64 years"	"55-64"	"Female"	"F"	104	Not Applicable	Not Applicable
	"2018"	"2018"	"Aug., 2018"	"2018/08"	"55-64 years"	"55-64"	"Male"	"M"	322	Not Applicable	Not Applicable
	"2018"	"2018"	"Aug., 2018"	"2018/08"	"65-74 years"	"65-74"	"Female"	"F"	56	Not Applicable	Not Applicable
	"2018"	"2018"	"Aug., 2018"	"2018/08"	"65-74 years"	"65-74"	"Male"	"M"	152	Not Applicable	Not Applicable
	"2018"	"2018"	"Sep., 2018"	"2018/09"	"35-44 years"	"35-44"	"Female"	"F"	50	Not Applicable	Not Applicable
	"2018"	"2018"	"Sep., 2018"	"2018/09"	"35-44 years"	"35-44"	"Male"	"M"	96	Not Applicable	Not Applicable
	"2018"	"2018"	"Sep., 2018"	"2018/09"	"45-54 years"	"45-54"	"Female"	"F"	78	Not Applicable	Not Applicable
	"2018"	"2018"	"Sep., 2018"	"2018/09"	"45-54 years"	"45-54"	"Male"	"M"	204	Not Applicable	Not Applicable
	"2018"	"2018"	"Sep., 2018"	"2018/09"	"55-64 years"	"55-64"	"Female"	"F"	82	Not Applicable	Not Applicable
	"2018"	"2018"	"Sep., 2018"	"2018/09"	"55-64 years"	"55-64"	"Male"	"M"	295	Not Applicable	Not Applicable
	"2018"	"2018"	"Sep., 2018"	"2018/09"	"65-74 years"	"65-74"	"Female"	"F"	43	Not Applicable	Not Applicable
	"2018"	"2018"	"Sep., 2018"	"2018/09"	"65-74 years"	"65-74"	"Male"	"M"	138	Not Applicable	Not Applicable
	"2018"	"2018"	"Oct., 2018"	"2018/10"	"35-44 years"	"35-44"	"Female"	"F"	45	Not Applicable	Not Applicable
	"2018"	"2018"	"Oct., 2018"	"2018/10"	"35-44 years"	"35-44"	"Male"	"M"	95	Not Applicable	Not Applicable
	"2018"	"2018"	"Oct., 2018"	"2018/10"	"45-54 years"	"45-54"	"Female"	"F"	89	Not Applicable	Not Applicable
	"2018"	"2018"	"Oct., 2018"	"2018/10"	"45-54 years"	"45-54"	"Male"	"M"	192	Not Applicable	Not Applicable
	"2018"	"2018"	"Oct., 2018"	"2018/10"	"55-64 years"	"55-64"	"Female"	"F"	75	Not Applicable	Not Applicable
	"2018"	"2018"	"Oct., 2018"	"2018/10"	"55-64 years"	"55-64"	"Male"	"M"	305	Not Applicable	Not Applicable
	"2018"	"2018"	"Oct., 2018"	"2018/10"	"65-74 years"	"65-74"	"Female"	"F"	46	Not Applicable	Not Applicable
	"2018"	"2018"	"Oct., 2018"	"2018/10"	"65-74 years"	"65-74"	"Male"	"M"	166	Not Applicable	Not Applicable
	"2018"	"2018"	"Nov., 2018"	"2018/11"	"35-44 years"	"35-44"	"Female"	"F"	39	Not Applicable	Not Applicable
	"2018"	"2018"	"Nov., 2018"	"2018/11"	"35-44 years"	"35-44"	"Male"	"M"	101	Not Applicable	Not Applicable
	"2018"	"2018"	"Nov., 2018"	"2018/11"	"45-54 years"	"45-54"	"Female"	"F"	80	Not Applicable	Not Applicable
	"2018"	"2018"	"Nov., 2018"	"2018/11"	"45-54 years"	"45-54"	"Male"	"M"	217	Not Applicable	Not Applicable
	"2018"	"2018"	"Nov., 2018"	"2018/11"	"55-64 years"	"55-64"	"Female"	"F"	104	Not Applicable	Not Applicable
	"2018"	"2018"	"Nov., 2018"	"2018/11"	"55-64 years"	"55-64"	"Male"	"M"	344	Not Applicable	Not Applicable
	"2018"	"2018"	"Nov., 2018"	"2018/11"	"65-74 years"	"65-74"	"Female"	"F"	54	Not Applicable	Not Applicable
	"2018"	"2018"	"Nov., 2018"	"2018/11"	"65-74 years"	"65-74"	"Male"	"M"	161	Not Applicable	Not Applicable
	"2018"	"2018"	"Dec., 2018"	"2018/12"	"35-44 years"	"35-44"	"Female"	"F"	33	Not Applicable	Not Applicable
	"2018"	"2018"	"Dec., 2018"	"2018/12"	"35-44 years"	"35-44"	"Male"	"M"	98	Not Applicable	Not Applicable
	"2018"	"2018"	"Dec., 2018"	"2018/12"	"45-54 years"	"45-54"	"Female"	"F"	94	Not Applicable	Not Applicable
	"2018"	"2018"	"Dec., 2018"	"2018/12"	"45-54 years"	"45-54"	"Male"	"M"	210	Not Applicable	Not Applicable
	"2018"	"2018"	"Dec., 2018"	"2018/12"	"55-64 years"	"55-64"	"Female"	"F"	95	Not Applicable	Not Applicable
	"2018"	"2018"	"Dec., 2018"	"2018/12"	"55-64 years"	"55-64"	"Male"	"M"	327	Not Applicable	Not Applicable
	"2018"	"2018"	"Dec., 2018"	"2018/12"	"65-74 years"	"65-74"	"Female"	"F"	39	Not Applicable	Not Applicable
	"2018"	"2018"	"Dec., 2018"	"2018/12"	"65-74 years"	"65-74"	"Male"	"M"	158	Not Applicable	Not Applicable
	"2019"	"2019"	"Jan., 2019"	"2019/01"	"35-44 years"	"35-44"	"Female"	"F"	56	Not Applicable	Not Applicable
	"2019"	"2019"	"Jan., 2019"	"2019/01"	"35-44 years"	"35-44"	"Male"	"M"	101	Not Applicable	Not Applicable
	"2019"	"2019"	"Jan., 2019"	"2019/01"	"45-54 years"	"45-54"	"Female"	"F"	71	Not Applicable	Not Applicable
	"2019"	"2019"	"Jan., 2019"	"2019/01"	"45-54 years"	"45-54"	"Male"	"M"	221	Not Applicable	Not Applicable
	"2019"	"2019"	"Jan., 2019"	"2019/01"	"55-64 years"	"55-64"	"Female"	"F"	112	Not Applicable	Not Applicable
	"2019"	"2019"	"Jan., 2019"	"2019/01"	"55-64 years"	"55-64"	"Male"	"M"	354	Not Applicable	Not Applicable
	"2019"	"2019"	"Jan., 2019"	"2019/01"	"65-74 years"	"65-74"	"Female"	"F"	47	Not Applicable	Not Applicable
	"2019"	"2019"	"Jan., 2019"	"2019/01"	"65-74 years"	"65-74"	"Male"	"M"	189	Not Applicable	Not Applicable
	"2019"	"2019"	"Feb., 2019"	"2019/02"	"35-44 years"	"35-44"	"Female"	"F"	38	Not Applicable	Not Applicable
	"2019"	"2019"	"Feb., 2019"	"2019/02"	"35-44 years"	"35-44"	"Male"	"M"	86	Not Applicable	Not Applicable
	"2019"	"2019"	"Feb., 2019"	"2019/02"	"45-54 years"	"45-54"	"Female"	"F"	79	Not Applicable	Not Applicable
	"2019"	"2019"	"Feb., 2019"	"2019/02"	"45-54 years"	"45-54"	"Male"	"M"	202	Not Applicable	Not Applicable
	"2019"	"2019"	"Feb., 2019"	"2019/02"	"55-64 years"	"55-64"	"Female"	"F"	87	Not Applicable	Not Applicable
	"2019"	"2019"	"Feb., 2019"	"2019/02"	"55-64 years"	"55-64"	"Male"	"M"	310	Not Applicable	Not Applicable
	"2019"	"2019"	"Feb., 2019"	"2019/02"	"65-74 years"	"65-74"	"Female"	"F"	32	Not Applicable	Not Applicable
	"2019"	"2019"	"Feb., 2019"	"2019/02"	"65-74 years"	"65-74"	"Male"	"M"	166	Not Applicable	Not Applicable
	"2019"	"2019"	"Mar., 2019"	"2019/03"	"35-44 years"	"35-44"	"Female"	"F"	41	Not Applicable	Not Applicable
	"2019"	"2019"	"Mar., 2019"	"2019/03"	"35-44 years"	"35-44"	"Male"	"M"	117	Not Applicable	Not Applicable
	"2019"	"2019"	"Mar., 2019"	"2019/03"	"45-54 years"	"45-54"	"Female"	"F"	65	Not Applicable	Not Applicable
	"2019"	"2019"	"Mar., 2019"	"2019/03"	"45-54 years"	"45-54"	"Male"	"M"	224	Not Applicable	Not Applicable
	"2019"	"2019"	"Mar., 2019"	"2019/03"	"55-64 years"	"55-64"	"Female"	"F"	99	Not Applicable	Not Applicable
	"2019"	"2019"	"Mar., 2019"	"2019/03"	"55-64 years"	"55-64"	"Male"	"M"	315	Not Applicable	Not Applicable
	"2019"	"2019"	"Mar., 2019"	"2019/03"	"65-74 years"	"65-74"	"Female"	"F"	36	Not Applicable	Not Applicable
	"2019"	"2019"	"Mar., 2019"	"2019/03"	"65-74 years"	"65-74"	"Male"	"M"	190	Not Applicable	Not Applicable
	"2019"	"2019"	"Apr., 2019"	"2019/04"	"35-44 years"	"35-44"	"Female"	"F"	38	Not Applicable	Not Applicable
	"2019"	"2019"	"Apr., 2019"	"2019/04"	"35-44 years"	"35-44"	"Male"	"M"	107	Not Applicable	Not Applicable
	"2019"	"2019"	"Apr., 2019"	"2019/04"	"45-54 years"	"45-54"	"Female"	"F"	77	Not Applicable	Not Applicable
	"2019"	"2019"	"Apr., 2019"	"2019/04"	"45-54 years"	"45-54"	"Male"	"M"	215	Not Applicable	Not Applicable
	"2019"	"2019"	"Apr., 2019"	"2019/04"	"55-64 years"	"55-64"	"Female"	"F"	127	Not Applicable	Not Applicable
	"2019"	"2019"	"Apr., 2019"	"2019/04"	"55-64 years"	"55-64"	"Male"	"M"	309	Not Applicable	Not Applicable
	"2019"	"2019"	"Apr., 2019"	"2019/04"	"65-74 years"	"65-74"	"Female"	"F"	43	Not Applicable	Not Applicable
	"2019"	"2019"	"Apr., 2019"	"2019/04"	"65-74 years"	"65-74"	"Male"	"M"	134	Not Applicable	Not Applicable
	"2019"	"2019"	"May, 2019"	"2019/05"	"35-44 years"	"35-44"	"Female"	"F"	50	Not Applicable	Not Applicable
	"2019"	"2019"	"May, 2019"	"2019/05"	"35-44 years"	"35-44"	"Male"	"M"	100	Not Applicable	Not Applicable
	"2019"	"2019"	"May, 2019"	"2019/05"	"45-54 years"	"45-54"	"Female"	"F"	100	Not Applicable	Not Applicable
	"2019"	"2019"	"May, 2019"	"2019/05"	"45-54 years"	"45-54"	"Male"	"M"	211	Not Applicable	Not Applicable
	"2019"	"2019"	"May, 2019"	"2019/05"	"55-64 years"	"55-64"	"Female"	"F"	105	Not Applicable	Not Applicable
	"2019"	"2019"	"May, 2019"	"2019/05"	"55-64 years"	"55-64"	"Male"	"M"	334	Not Applicable	Not Applicable
	"2019"	"2019"	"May, 2019"	"2019/05"	"65-74 years"	"65-74"	"Female"	"F"	53	Not Applicable	Not Applicable
	"2019"	"2019"	"May, 2019"	"2019/05"	"65-74 years"	"65-74"	"Male"	"M"	173	Not Applicable	Not Applicable
	"2019"	"2019"	"Jun., 2019"	"2019/06"	"35-44 years"	"35-44"	"Female"	"F"	46	Not Applicable	Not Applicable
	"2019"	"2019"	"Jun., 2019"	"2019/06"	"35-44 years"	"35-44"	"Male"	"M"	124	Not Applicable	Not Applicable
	"2019"	"2019"	"Jun., 2019"	"2019/06"	"45-54 years"	"45-54"	"Female"	"F"	72	Not Applicable	Not Applicable
	"2019"	"2019"	"Jun., 2019"	"2019/06"	"45-54 years"	"45-54"	"Male"	"M"	198	Not Applicable	Not Applicable
	"2019"	"2019"	"Jun., 2019"	"2019/06"	"55-64 years"	"55-64"	"Female"	"F"	104	Not Applicable	Not Applicable
	"2019"	"2019"	"Jun., 2019"	"2019/06"	"55-64 years"	"55-64"	"Male"	"M"	315	Not Applicable	Not Applicable
	"2019"	"2019"	"Jun., 2019"	"2019/06"	"65-74 years"	"65-74"	"Female"	"F"	38	Not Applicable	Not Applicable
	"2019"	"2019"	"Jun., 2019"	"2019/06"	"65-74 years"	"65-74"	"Male"	"M"	165	Not Applicable	Not Applicable
	"2019"	"2019"	"Jul., 2019"	"2019/07"	"35-44 years"	"35-44"	"Female"	"F"	46	Not Applicable	Not Applicable
	"2019"	"2019"	"Jul., 2019"	"2019/07"	"35-44 years"	"35-44"	"Male"	"M"	112	Not Applicable	Not Applicable
	"2019"	"2019"	"Jul., 2019"	"2019/07"	"45-54 years"	"45-54"	"Female"	"F"	68	Not Applicable	Not Applicable
	"2019"	"2019"	"Jul., 2019"	"2019/07"	"45-54 years"	"45-54"	"Male"	"M"	248	Not Applicable	Not Applicable
	"2019"	"2019"	"Jul., 2019"	"2019/07"	"55-64 years"	"55-64"	"Female"	"F"	114	Not Applicable	Not Applicable
	"2019"	"2019"	"Jul., 2019"	"2019/07"	"55-64 years"	"55-64"	"Male"	"M"	317	Not Applicable	Not Applicable
	"2019"	"2019"	"Jul., 2019"	"2019/07"	"65-74 years"	"65-74"	"Female"	"F"	55	Not Applicable	Not Applicable
	"2019"	"2019"	"Jul., 2019"	"2019/07"	"65-74 years"	"65-74"	"Male"	"M"	164	Not Applicable	Not Applicable
	"2019"	"2019"	"Aug., 2019"	"2019/08"	"35-44 years"	"35-44"	"Female"	"F"	45	Not Applicable	Not Applicable
	"2019"	"2019"	"Aug., 2019"	"2019/08"	"35-44 years"	"35-44"	"Male"	"M"	111	Not Applicable	Not Applicable
	"2019"	"2019"	"Aug., 2019"	"2019/08"	"45-54 years"	"45-54"	"Female"	"F"	75	Not Applicable	Not Applicable
	"2019"	"2019"	"Aug., 2019"	"2019/08"	"45-54 years"	"45-54"	"Male"	"M"	187	Not Applicable	Not Applicable
	"2019"	"2019"	"Aug., 2019"	"2019/08"	"55-64 years"	"55-64"	"Female"	"F"	118	Not Applicable	Not Applicable
	"2019"	"2019"	"Aug., 2019"	"2019/08"	"55-64 years"	"55-64"	"Male"	"M"	313	Not Applicable	Not Applicable
	"2019"	"2019"	"Aug., 2019"	"2019/08"	"65-74 years"	"65-74"	"Female"	"F"	37	Not Applicable	Not Applicable
	"2019"	"2019"	"Aug., 2019"	"2019/08"	"65-74 years"	"65-74"	"Male"	"M"	159	Not Applicable	Not Applicable
	"2019"	"2019"	"Sep., 2019"	"2019/09"	"35-44 years"	"35-44"	"Female"	"F"	42	Not Applicable	Not Applicable
	"2019"	"2019"	"Sep., 2019"	"2019/09"	"35-44 years"	"35-44"	"Male"	"M"	119	Not Applicable	Not Applicable
	"2019"	"2019"	"Sep., 2019"	"2019/09"	"45-54 years"	"45-54"	"Female"	"F"	71	Not Applicable	Not Applicable
	"2019"	"2019"	"Sep., 2019"	"2019/09"	"45-54 years"	"45-54"	"Male"	"M"	189	Not Applicable	Not Applicable
	"2019"	"2019"	"Sep., 2019"	"2019/09"	"55-64 years"	"55-64"	"Female"	"F"	97	Not Applicable	Not Applicable
	"2019"	"2019"	"Sep., 2019"	"2019/09"	"55-64 years"	"55-64"	"Male"	"M"	306	Not Applicable	Not Applicable
	"2019"	"2019"	"Sep., 2019"	"2019/09"	"65-74 years"	"65-74"	"Female"	"F"	56	Not Applicable	Not Applicable
	"2019"	"2019"	"Sep., 2019"	"2019/09"	"65-74 years"	"65-74"	"Male"	"M"	169	Not Applicable	Not Applicable
	"2019"	"2019"	"Oct., 2019"	"2019/10"	"35-44 years"	"35-44"	"Female"	"F"	51	Not Applicable	Not Applicable
	"2019"	"2019"	"Oct., 2019"	"2019/10"	"35-44 years"	"35-44"	"Male"	"M"	107	Not Applicable	Not Applicable
	"2019"	"2019"	"Oct., 2019"	"2019/10"	"45-54 years"	"45-54"	"Female"	"F"	70	Not Applicable	Not Applicable
	"2019"	"2019"	"Oct., 2019"	"2019/10"	"45-54 years"	"45-54"	"Male"	"M"	198	Not Applicable	Not Applicable
	"2019"	"2019"	"Oct., 2019"	"2019/10"	"55-64 years"	"55-64"	"Female"	"F"	100	Not Applicable	Not Applicable
	"2019"	"2019"	"Oct., 2019"	"2019/10"	"55-64 years"	"55-64"	"Male"	"M"	294	Not Applicable	Not Applicable
	"2019"	"2019"	"Oct., 2019"	"2019/10"	"65-74 years"	"65-74"	"Female"	"F"	47	Not Applicable	Not Applicable
	"2019"	"2019"	"Oct., 2019"	"2019/10"	"65-74 years"	"65-74"	"Male"	"M"	171	Not Applicable	Not Applicable
	"2019"	"2019"	"Nov., 2019"	"2019/11"	"35-44 years"	"35-44"	"Female"	"F"	43	Not Applicable	Not Applicable
	"2019"	"2019"	"Nov., 2019"	"2019/11"	"35-44 years"	"35-44"	"Male"	"M"	120	Not Applicable	Not Applicable
	"2019"	"2019"	"Nov., 2019"	"2019/11"	"45-54 years"	"45-54"	"Female"	"F"	94	Not Applicable	Not Applicable
	"2019"	"2019"	"Nov., 2019"	"2019/11"	"45-54 years"	"45-54"	"Male"	"M"	190	Not Applicable	Not Applicable
	"2019"	"2019"	"Nov., 2019"	"2019/11"	"55-64 years"	"55-64"	"Female"	"F"	125	Not Applicable	Not Applicable
	"2019"	"2019"	"Nov., 2019"	"2019/11"	"55-64 years"	"55-64"	"Male"	"M"	345	Not Applicable	Not Applicable
	"2019"	"2019"	"Nov., 2019"	"2019/11"	"65-74 years"	"65-74"	"Female"	"F"	49	Not Applicable	Not Applicable
	"2019"	"2019"	"Nov., 2019"	"2019/11"	"65-74 years"	"65-74"	"Male"	"M"	172	Not Applicable	Not Applicable
	"2019"	"2019"	"Dec., 2019"	"2019/12"	"35-44 years"	"35-44"	"Female"	"F"	45	Not Applicable	Not Applicable
	"2019"	"2019"	"Dec., 2019"	"2019/12"	"35-44 years"	"35-44"	"Male"	"M"	139	Not Applicable	Not Applicable
	"2019"	"2019"	"Dec., 2019"	"2019/12"	"45-54 years"	"45-54"	"Female"	"F"	73	Not Applicable	Not Applicable
	"2019"	"2019"	"Dec., 2019"	"2019/12"	"45-54 years"	"45-54"	"Male"	"M"	211	Not Applicable	Not Applicable
	"2019"	"2019"	"Dec., 2019"	"2019/12"	"55-64 years"	"55-64"	"Female"	"F"	111	Not Applicable	Not Applicable
	"2019"	"2019"	"Dec., 2019"	"2019/12"	"55-64 years"	"55-64"	"Male"	"M"	354	Not Applicable	Not Applicable
	"2019"	"2019"	"Dec., 2019"	"2019/12"	"65-74 years"	"65-74"	"Female"	"F"	44	Not Applicable	Not Applicable
	"2019"	"2019"	"Dec., 2019"	"2019/12"	"65-74 years"	"65-74"	"Male"	"M"	191	Not Applicable	Not Applicable
	"2020"	"2020"	"Jan., 2020"	"2020/01"	"35-44 years"	"35-44"	"Female"	"F"	55	Not Applicable	Not Applicable
	"2020"	"2020"	"Jan., 2020"	"2020/01"	"35-44 years"	"35-44"	"Male"	"M"	118	Not Applicable	Not Applicable
	"2020"	"2020"	"Jan., 2020"	"2020/01"	"45-54 years"	"45-54"	"Female"	"F"	83	Not Applicable	Not Applicable
	"2020"	"2020"	"Jan., 2020"	"2020/01"	"45-54 years"	"45-54"	"Male"	"M"	245	Not Applicable	Not Applicable
	"2020"	"2020"	"Jan., 2020"	"2020/01"	"55-64 years"	"55-64"	"Female"	"F"	113	Not Applicable	Not Applicable
	"2020"	"2020"	"Jan., 2020"	"2020/01"	"55-64 years"	"55-64"	"Male"	"M"	347	Not Applicable	Not Applicable
	"2020"	"2020"	"Jan., 2020"	"2020/01"	"65-74 years"	"65-74"	"Female"	"F"	49	Not Applicable	Not Applicable
	"2020"	"2020"	"Jan., 2020"	"2020/01"	"65-74 years"	"65-74"	"Male"	"M"	205	Not Applicable	Not Applicable
	"2020"	"2020"	"Feb., 2020"	"2020/02"	"35-44 years"	"35-44"	"Female"	"F"	38	Not Applicable	Not Applicable
	"2020"	"2020"	"Feb., 2020"	"2020/02"	"35-44 years"	"35-44"	"Male"	"M"	122	Not Applicable	Not Applicable
	"2020"	"2020"	"Feb., 2020"	"2020/02"	"45-54 years"	"45-54"	"Female"	"F"	47	Not Applicable	Not Applicable
	"2020"	"2020"	"Feb., 2020"	"2020/02"	"45-54 years"	"45-54"	"Male"	"M"	193	Not Applicable	Not Applicable
	"2020"	"2020"	"Feb., 2020"	"2020/02"	"55-64 years"	"55-64"	"Female"	"F"	107	Not Applicable	Not Applicable
	"2020"	"2020"	"Feb., 2020"	"2020/02"	"55-64 years"	"55-64"	"Male"	"M"	376	Not Applicable	Not Applicable
